Order ID,Customer ID,Product_ID,Store_Branch_ID,Sales,Ship_Mode_ID,Order_Date,Ship_Date
CA-2016-115798,KL-16645,TEC-PH-10001819-3,286,89.98,2,2016-11-13,2016-11-19
CA-2018-122707,EB-13750,OFF-SU-10000157,406,477.24,3,2018-04-16,2018-04-18
CA-2018-122707,EB-13750,TEC-AC-10004227,406,25.98,3,2018-04-16,2018-04-18
CA-2017-165015,BD-11725,OFF-EN-10003134-3,56,46.72,1,2017-02-25,2017-02-27
CA-2015-149244,MS-17530,FUR-FU-10004671-2,89,35.34,2,2015-11-04,2015-11-08
CA-2016-140144,SC-20770,FUR-FU-10002253-3,35,257.64,1,2016-06-20,2016-06-25
CA-2016-140144,SC-20770,TEC-PH-10002726-5,35,125.976,1,2016-06-20,2016-06-25
CA-2018-163321,FM-14380,TEC-AC-10004571-3,223,79.992,1,2018-08-07,2018-08-11
CA-2015-155887,KT-16480,FUR-TA-10002228-2,118,700.056,2,2015-05-12,2015-05-17
US-2016-165449,AP-10720,TEC-AC-10004127,407,27.168,2,2016-11-22,2016-11-26
CA-2016-110247,RH-19555,OFF-BI-10001553-3,395,8.226,2,2016-12-04,2016-12-08
US-2015-141257,CS-11950,FUR-CH-10002758,61,585.552,2,2015-06-08,2015-06-14
CA-2015-154669,TM-21010,OFF-ST-10000532,408,423.28,1,2015-08-08,2015-08-11
CA-2015-158029,HF-14995,FUR-CH-10000988-3,142,225.296,2,2015-05-26,2015-05-30
CA-2016-155306,GA-14515,OFF-AR-10003251-3,35,5.56,2,2016-04-17,2016-04-21
CA-2016-155306,GA-14515,TEC-AC-10003174-4,35,323.37,2,2016-04-17,2016-04-21
CA-2016-155306,GA-14515,TEC-PH-10002310-3,35,783.96,2,2016-04-17,2016-04-21
CA-2016-155306,GA-14515,OFF-AP-10002651-2,35,1447.65,2,2016-04-17,2016-04-21
CA-2016-155306,GA-14515,OFF-PA-10001184-2,35,11.96,2,2016-04-17,2016-04-21
CA-2017-127775,ES-14020,TEC-AC-10002402-4,46,239.97,1,2017-06-11,2017-06-13
CA-2017-146171,JP-16135,FUR-FU-10004270-7,113,76.92,2,2017-03-11,2017-03-15
CA-2017-146171,JP-16135,OFF-ST-10001526-2,113,481.32,2,2017-03-11,2017-03-15
CA-2015-129574,Dp-13240,OFF-PA-10002893-3,409,48.4,3,2015-05-26,2015-05-29
CA-2018-126536,NK-18490,TEC-AC-10003709,95,0.99,3,2018-10-12,2018-10-14
CA-2018-126536,NK-18490,OFF-BI-10001191-3,95,101.84,3,2018-10-12,2018-10-14
CA-2018-165757,PL-18925,OFF-BI-10003166,12,10.332,2,2018-06-22,2018-06-28
CA-2018-165757,PL-18925,OFF-BI-10003982-6,12,31.155,2,2018-06-22,2018-06-28
CA-2018-165757,PL-18925,OFF-ST-10004835,12,8.928,2,2018-06-22,2018-06-28
CA-2018-167752,RW-19690,OFF-AP-10000159,64,34.384,3,2018-01-15,2018-01-18
CA-2018-167752,RW-19690,OFF-AP-10002945-2,64,1924.16,3,2018-01-15,2018-01-18
US-2016-122140,MO-17950,OFF-AP-10001242,78,32.192,2,2016-04-02,2016-04-07
US-2016-122140,MO-17950,TEC-AC-10003038-5,78,50.12,2,2016-04-02,2016-04-07
US-2016-122140,MO-17950,TEC-AC-10003289-2,78,47.976,2,2016-04-02,2016-04-07
CA-2017-163986,JJ-15445,OFF-ST-10000918-2,410,54.5,2,2017-09-03,2017-09-10
CA-2018-158967,BT-11680,FUR-FU-10001940-4,3,19.104,3,2018-12-10,2018-12-12
CA-2017-131576,RD-19585,OFF-BI-10002852-4,186,49.44,2,2017-11-22,2017-11-26
CA-2018-143455,ML-17755,OFF-PA-10004451-3,158,10.368,2,2018-11-11,2018-11-18
CA-2017-144729,JE-15745,OFF-ST-10004804-7,89,154.44,2,2017-10-21,2017-10-25
CA-2016-127019,ER-13855,OFF-AP-10003971-2,98,60.984,2,2016-12-21,2016-12-25
CA-2016-138534,JM-15535,FUR-BO-10003159-2,411,195.466,1,2016-07-17,2016-07-19
CA-2018-108322,SS-20140,FUR-FU-10001935-7,412,23.68,2,2018-04-30,2018-05-05
CA-2018-108322,SS-20140,TEC-AC-10003433,412,2.376,2,2018-04-30,2018-05-05
CA-2018-167668,TC-21295,OFF-LA-10004544-3,46,59.2,3,2018-05-06,2018-05-08
CA-2018-146724,HG-15025,OFF-AR-10001026-2,88,22.0,2,2018-11-20,2018-11-27
CA-2017-139878,LD-17005,TEC-PH-10001336-3,152,257.98,2,2017-11-11,2017-11-16
US-2017-106677,AS-10285,TEC-PH-10003187,64,23.988,2,2017-11-05,2017-11-10
CA-2017-116974,MP-17965,TEC-PH-10004897-2,413,23.976,2,2017-10-09,2017-10-15
CA-2016-149972,CD-12790,FUR-CH-10004997-2,2,601.536,3,2016-09-21,2016-09-23
CA-2016-149972,CD-12790,OFF-FA-10002763,2,7.9,3,2016-09-21,2016-09-23
US-2015-117744,MD-17860,FUR-FU-10001588-3,414,58.36,2,2015-12-02,2015-12-06
US-2015-117744,MD-17860,OFF-AR-10000940-3,414,16.464,2,2015-12-02,2015-12-06
US-2015-117744,MD-17860,FUR-FU-10002759-5,414,39.96,2,2015-12-02,2015-12-06
CA-2015-125514,BM-11650,OFF-AP-10000358-5,199,25.96,3,2015-09-21,2015-09-22
CA-2015-125514,BM-11650,OFF-AP-10003281-2,199,36.27,3,2015-09-21,2015-09-22
CA-2015-125514,BM-11650,OFF-PA-10000029-3,199,6.48,3,2015-09-21,2015-09-22
CA-2015-154599,KN-16450,TEC-PH-10001557-4,415,1075.088,2,2015-04-12,2015-04-17
CA-2015-154599,KN-16450,TEC-PH-10000576-4,415,438.368,2,2015-04-12,2015-04-17
CA-2015-154599,KN-16450,OFF-BI-10002764-2,415,18.088,2,2015-04-12,2015-04-17
CA-2015-154599,KN-16450,FUR-BO-10001337-3,415,308.499,2,2015-04-12,2015-04-17
CA-2018-158743,IG-15085,OFF-AR-10002257-2,367,13.36,2,2018-10-20,2018-10-27
CA-2018-158743,IG-15085,OFF-PA-10001019-2,367,39.96,2,2018-10-20,2018-10-27
CA-2018-158743,IG-15085,OFF-BI-10003364-3,367,145.85,2,2018-10-20,2018-10-27
CA-2017-153318,JS-15595,TEC-PH-10000984-4,124,783.96,3,2017-10-25,2017-10-28
US-2016-110163,GA-14725,OFF-AR-10001683-3,161,7.88,3,2016-11-01,2016-11-04
CA-2018-143329,DL-13330,FUR-FU-10000629-5,405,41.37,2,2018-11-03,2018-11-08
CA-2016-159380,CS-12505,OFF-PA-10003893-3,35,12.84,2,2016-05-12,2016-05-16
CA-2016-159380,CS-12505,OFF-PA-10004239,35,25.68,2,2016-05-12,2016-05-16
CA-2016-122623,CC-12145,FUR-CH-10000553-2,295,47.516,2,2016-09-07,2016-09-11
CA-2016-148635,MH-18025,OFF-FA-10004395-2,61,9.42,1,2016-07-25,2016-07-27
CA-2016-148635,MH-18025,OFF-PA-10004782,61,12.96,1,2016-07-25,2016-07-27
CA-2016-148635,MH-18025,FUR-BO-10002213-3,61,704.9,1,2016-07-25,2016-07-27
CA-2016-148635,MH-18025,FUR-CH-10001854-3,61,561.568,1,2016-07-25,2016-07-27
CA-2016-135685,MP-18175,OFF-PA-10000157-4,202,179.82,1,2016-11-16,2016-11-18
CA-2016-135685,MP-18175,FUR-FU-10001185,202,185.58,1,2016-11-16,2016-11-18
CA-2016-135685,MP-18175,FUR-TA-10001520-2,202,214.11,1,2016-11-16,2016-11-18
CA-2016-135685,MP-18175,TEC-AC-10004145-3,202,999.96,1,2016-11-16,2016-11-18
CA-2016-135685,MP-18175,FUR-TA-10000688-2,202,653.55,1,2016-11-16,2016-11-18
CA-2016-104626,DR-12940,OFF-BI-10001510-4,118,114.6,2,2016-09-01,2016-09-08
CA-2016-104626,DR-12940,FUR-CH-10003817-2,118,60.74,2,2016-09-01,2016-09-08
CA-2016-104626,DR-12940,FUR-FU-10000308-2,118,124.36,2,2016-09-01,2016-09-08
CA-2016-104626,DR-12940,OFF-ST-10003208-3,118,1088.76,2,2016-09-01,2016-09-08
CA-2017-160500,DM-13015,OFF-BI-10003784-2,236,6.72,3,2017-05-05,2017-05-08
CA-2017-160500,DM-13015,FUR-TA-10003748-4,236,298.776,3,2017-05-05,2017-05-08
CA-2017-100202,BD-11620,TEC-PH-10002563-5,159,302.376,2,2017-12-31,2018-01-05
CA-2018-131016,DC-12850,OFF-AR-10000122-2,175,8.928,3,2018-09-18,2018-09-20
CA-2018-131016,DC-12850,OFF-ST-10000352-2,175,47.584,3,2018-09-18,2018-09-20
US-2015-112914,MT-18070,OFF-PA-10003270,17,33.792,2,2015-09-25,2015-09-30
US-2015-112914,MT-18070,FUR-BO-10003272-3,17,300.5328,2,2015-09-25,2015-09-30
US-2015-112914,MT-18070,OFF-BI-10002982-2,17,2.724,2,2015-09-25,2015-09-30
US-2015-112914,MT-18070,OFF-EN-10001509-3,17,3.264,2,2015-09-25,2015-09-30
CA-2017-124149,MJ-17740,OFF-PA-10002421,404,108.336,3,2017-04-23,2017-04-26
CA-2017-124149,MJ-17740,OFF-ST-10000760-2,404,55.92,3,2017-04-23,2017-04-26
CA-2017-124149,MJ-17740,OFF-PA-10002923,404,78.304,3,2017-04-23,2017-04-26
CA-2015-148915,ND-18370,OFF-ST-10001128,41,443.92,2,2015-11-01,2015-11-05
CA-2015-148915,ND-18370,TEC-PH-10000673-2,41,155.976,2,2015-11-01,2015-11-05
CA-2018-134649,CA-11965,OFF-AR-10001547-3,406,15.47,1,2018-01-26,2018-01-31
CA-2018-134649,CA-11965,OFF-BI-10001890-2,406,7.16,1,2018-01-26,2018-01-31
CA-2018-110842,GA-14725,OFF-AP-10003971-3,2,10.89,2,2018-11-11,2018-11-16
CA-2018-110842,GA-14725,OFF-PA-10000520,2,19.44,2,2018-11-11,2018-11-16
CA-2018-110842,GA-14725,OFF-BI-10000977-4,2,121.6,2,2018-11-11,2018-11-16
CA-2017-147368,TC-21295,TEC-MA-10002178-2,395,695.7,3,2017-06-09,2017-06-12
US-2016-104185,JB-15400,OFF-ST-10001526-3,30,120.33,1,2016-09-03,2016-09-08
US-2015-125521,CK-12325,FUR-CH-10003379-5,338,1139.92,2,2015-03-14,2015-03-19
US-2018-135062,RL-19615,OFF-PA-10000100-3,307,229.544,1,2018-08-31,2018-09-04
CA-2018-135650,AC-10660,OFF-ST-10001809-7,144,143.728,2,2018-03-23,2018-03-27
CA-2018-112865,BH-11710,TEC-AC-10000387-2,12,36.048,2,2018-05-18,2018-05-22
US-2017-162852,BG-11695,FUR-CH-10004853-2,398,845.488,2,2017-12-27,2017-12-31
CA-2018-138163,XP-21865,OFF-AR-10001958-3,290,50.94,3,2018-11-17,2018-11-20
CA-2018-152093,SN-20560,OFF-BI-10003527-3,156,762.594,2,2018-09-10,2018-09-15
CA-2018-157854,DM-13345,FUR-FU-10003832,237,56.28,2,2018-04-08,2018-04-15
CA-2018-157854,DM-13345,OFF-BI-10001359-2,237,2690.97,2,2018-04-08,2018-04-15
CA-2017-123617,AJ-10780,OFF-BI-10002976-4,184,7.434,2,2017-11-28,2017-12-03
US-2017-128293,KC-16255,OFF-ST-10000736-4,75,64.784,3,2017-06-02,2017-06-05
CA-2018-107342,VF-21715,OFF-PA-10001745-2,135,28.16,2,2018-12-17,2018-12-22
CA-2017-136371,SV-20935,FUR-FU-10000409,188,14.98,1,2017-03-19,2017-03-21
CA-2017-136371,SV-20935,FUR-FU-10000221-3,188,20.32,1,2017-03-19,2017-03-21
CA-2018-137344,EM-13810,OFF-ST-10000344-3,118,40.29,4,2018-08-20,2018-08-20
CA-2018-169810,RB-19360,OFF-LA-10003663-2,376,20.23,2,2018-07-25,2018-07-31
CA-2017-128594,DJ-13510,FUR-CH-10001215-4,89,1603.136,3,2017-08-26,2017-08-29
CA-2017-154690,CC-12370,FUR-CH-10000988-4,307,225.296,1,2017-08-15,2017-08-17
CA-2018-138975,SC-20380,TEC-AC-10003441-2,149,67.8,2,2018-05-19,2018-05-23
CA-2018-138975,SC-20380,TEC-PH-10004389,149,377.97,2,2018-05-19,2018-05-23
CA-2018-138975,SC-20380,FUR-BO-10004695-3,149,1628.82,2,2018-05-19,2018-05-23
CA-2018-138975,SC-20380,OFF-PA-10000100-4,149,286.93,2,2018-05-19,2018-05-23
CA-2018-106537,RH-19495,OFF-PA-10000223-2,416,20.736,2,2018-08-12,2018-08-17
US-2018-103828,JK-15370,OFF-ST-10001325-5,35,31.44,4,2018-08-13,2018-08-13
US-2018-103828,JK-15370,OFF-AP-10004249-2,35,83.79,4,2018-08-13,2018-08-13
US-2018-103828,JK-15370,OFF-AR-10000588-4,35,59.52,4,2018-08-13,2018-08-13
US-2018-103828,JK-15370,OFF-SU-10000946,35,31.92,4,2018-08-13,2018-08-13
CA-2017-115588,AF-10885,OFF-SU-10001225-3,214,14.72,1,2017-11-10,2017-11-12
CA-2017-115588,AF-10885,OFF-ST-10001558-3,214,38.976,1,2017-11-10,2017-11-12
CA-2018-143861,LC-16885,FUR-FU-10001546,105,17.088,2,2018-06-12,2018-06-19
CA-2015-148040,BF-11275,OFF-PA-10002581-2,116,74.352,2,2015-03-22,2015-03-26
CA-2015-148040,BF-11275,FUR-CH-10001482-2,116,314.352,2,2015-03-22,2015-03-26
CA-2018-135167,SC-20800,OFF-AR-10002399-2,2,4.26,2,2018-06-15,2018-06-20
CA-2018-137022,SW-20275,OFF-ST-10001963-3,189,811.28,2,2018-11-16,2018-11-22
US-2018-102638,MC-17845,OFF-FA-10002988-4,46,6.03,3,2018-12-29,2018-12-31
US-2017-167339,TD-20995,FUR-CH-10004289-4,89,153.568,1,2017-01-21,2017-01-23
US-2017-167339,TD-20995,FUR-CH-10000785-5,89,1013.488,1,2017-01-21,2017-01-23
CA-2017-152072,Dp-13240,OFF-EN-10003040-2,74,52.34,2,2017-01-15,2017-01-19
CA-2017-152072,Dp-13240,OFF-AR-10001573-3,74,4.66,2,2017-01-15,2017-01-19
CA-2017-152072,Dp-13240,TEC-AC-10000844-4,74,254.97,2,2017-01-15,2017-01-19
CA-2017-102932,SD-20485,OFF-BI-10000756-3,417,25.44,1,2017-09-19,2017-09-23
CA-2017-102932,SD-20485,OFF-SU-10000381-4,417,27.93,1,2017-09-19,2017-09-23
CA-2015-165540,TM-21010,OFF-BI-10004094-4,398,8.85,2,2015-02-21,2015-02-25
CA-2017-130799,BK-11260,FUR-FU-10001852-2,95,6.96,1,2017-11-11,2017-11-16
CA-2017-164483,JF-15490,OFF-BI-10000014-2,35,17.456,2,2017-01-30,2017-02-03
US-2017-159856,EP-13915,FUR-CH-10003396-3,287,307.92,2,2017-10-18,2017-10-22
CA-2018-102099,EP-13915,OFF-AR-10003811-3,142,6.63,3,2018-12-18,2018-12-19
CA-2018-102099,EP-13915,OFF-PA-10003172-3,142,12.96,3,2018-12-18,2018-12-19
CA-2018-102099,EP-13915,OFF-PA-10000289-2,142,32.4,3,2018-12-18,2018-12-19
CA-2018-164049,KH-16630,OFF-PA-10000791,60,23.85,2,2018-11-02,2018-11-06
CA-2015-142727,HG-14845,FUR-CH-10002304-3,418,51.96,1,2015-04-29,2015-05-01
CA-2015-142727,HG-14845,OFF-BI-10000136-2,418,17.94,1,2015-04-29,2015-05-01
CA-2018-139913,JC-16105,OFF-PA-10003739,145,11.56,2,2018-10-23,2018-10-29
CA-2018-139913,JC-16105,OFF-PA-10002479-5,145,26.4,2,2018-10-23,2018-10-29
CA-2018-139913,JC-16105,FUR-FU-10000771,145,69.08,2,2018-10-23,2018-10-29
CA-2018-139913,JC-16105,TEC-PH-10001552-5,145,35.88,2,2018-10-23,2018-10-29
CA-2015-169033,KM-16720,OFF-AR-10001915-2,256,49.65,2,2015-03-30,2015-04-03
US-2017-164630,EB-13975,TEC-CO-10000971-2,44,959.968,2,2017-01-04,2017-01-09
US-2016-114839,PW-19240,FUR-CH-10004086-5,67,408.422,2,2016-04-26,2016-04-30
CA-2016-166464,PG-18895,TEC-CO-10000971-3,46,479.984,2,2016-09-12,2016-09-17
CA-2016-166464,PG-18895,OFF-LA-10001317-5,46,12.6,2,2016-09-12,2016-09-17
CA-2018-124898,DB-12910,OFF-PA-10003656-2,113,184.66,2,2018-09-11,2018-09-15
CA-2017-164035,CR-12730,OFF-PA-10002160-2,27,23.12,2,2017-06-12,2017-06-17
CA-2017-153577,KH-16330,OFF-PA-10000575-4,419,37.464,2,2017-06-27,2017-07-01
CA-2017-153577,KH-16330,FUR-CH-10003981-2,419,539.658,2,2017-06-27,2017-07-01
CA-2015-127586,CS-12400,OFF-ST-10002615,61,310.12,2,2015-09-26,2015-09-30
CA-2018-121615,DL-12925,OFF-PA-10000327,20,8.56,2,2018-11-03,2018-11-09
CA-2018-121615,DL-12925,OFF-ST-10001325-6,20,52.4,2,2018-11-03,2018-11-09
CA-2018-121615,DL-12925,OFF-LA-10001771-2,20,14.94,2,2018-11-03,2018-11-09
CA-2018-166415,ME-17725,OFF-FA-10004968-2,6,11.22,2,2018-02-19,2018-02-23
CA-2016-118444,VD-21670,OFF-AP-10000576-4,250,387.136,2,2016-11-05,2016-11-09
CA-2015-113929,CK-12205,OFF-EN-10003286,420,41.4,2,2015-06-16,2015-06-21
CA-2015-113929,CK-12205,OFF-AR-10003772,420,35.0,2,2015-06-16,2015-06-21
CA-2015-113929,CK-12205,OFF-BI-10002852-5,420,39.552,2,2015-06-16,2015-06-21
CA-2016-134747,DL-12925,TEC-PH-10002890-2,421,135.72,1,2016-10-12,2016-10-17
CA-2016-134747,DL-12925,OFF-BI-10001308-2,421,12.56,1,2016-10-12,2016-10-17
CA-2016-134747,DL-12925,TEC-PH-10001750-2,421,263.96,1,2016-10-12,2016-10-17
CA-2018-155047,SE-20110,OFF-AR-10003338,78,5.952,3,2018-08-27,2018-08-30
CA-2017-160129,LS-17200,OFF-FA-10002763-2,12,15.8,4,2017-11-23,2017-11-23
CA-2017-160129,LS-17200,FUR-FU-10002088-2,12,14.368,4,2017-11-23,2017-11-23
CA-2017-160129,LS-17200,FUR-FU-10003976-2,12,70.448,4,2017-11-23,2017-11-23
CA-2018-164329,MM-17920,OFF-ST-10001511-2,10,129.3,4,2018-01-30,2018-01-30
US-2016-141453,DB-13270,OFF-BI-10000301-4,111,3.882,1,2016-11-30,2016-12-03
CA-2015-156993,RW-19630,OFF-FA-10003495-2,152,6.08,2,2015-06-28,2015-07-04
CA-2015-157721,JM-16195,OFF-AP-10001303-2,291,19.9,3,2015-09-02,2015-09-05
CA-2015-157721,JM-16195,FUR-FU-10002116,291,70.71,3,2015-09-02,2015-09-05
CA-2018-128629,BP-11155,FUR-FU-10000771-2,113,18.84,1,2018-07-10,2018-07-14
CA-2018-158106,CT-11995,OFF-AR-10002255-3,422,8.64,2,2018-06-04,2018-06-10
US-2018-120390,TH-21550,OFF-BI-10004995-3,180,1633.188,2,2018-10-19,2018-10-26
CA-2018-143434,ME-17320,FUR-FU-10002597-4,81,19.76,2,2018-11-18,2018-11-24
CA-2016-168564,TT-21220,OFF-BI-10004970-5,10,6.608,4,2016-08-08,2016-08-08
CA-2016-168564,TT-21220,OFF-BI-10002557-3,10,7.28,4,2016-08-08,2016-08-08
CA-2016-168564,TT-21220,FUR-CH-10000785-6,10,144.784,4,2016-08-08,2016-08-08
US-2017-169040,GT-14710,TEC-PH-10002310-4,60,156.792,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,TEC-PH-10002834-2,60,431.976,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,OFF-EN-10000927-3,60,35.89,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,OFF-BI-10001636-3,60,47.208,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,OFF-PA-10001736-2,60,248.08,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,OFF-PA-10000482-3,60,189.7,2,2017-12-06,2017-12-12
US-2017-169040,GT-14710,OFF-BI-10001658-4,60,59.808,2,2017-12-06,2017-12-12
CA-2018-155880,JD-16150,FUR-CH-10000422,202,90.99,2,2018-03-25,2018-03-31
CA-2018-155880,JD-16150,FUR-CH-10004675-5,202,1526.56,2,2018-03-25,2018-03-31
CA-2018-155880,JD-16150,FUR-CH-10002880-4,202,368.97,2,2018-03-25,2018-03-31
CA-2018-126242,MC-18100,OFF-ST-10000675-2,14,305.01,2,2018-11-19,2018-11-24
CA-2018-126242,MC-18100,FUR-FU-10002685,14,18.7,2,2018-11-19,2018-11-24
CA-2017-166443,LH-17020,FUR-FU-10004020-4,35,38.29,3,2017-11-04,2017-11-05
CA-2018-169859,MP-18175,FUR-FU-10004963,143,26.25,2,2018-12-14,2018-12-18
CA-2018-169859,MP-18175,OFF-BI-10000174,143,64.96,2,2018-12-14,2018-12-18
CA-2018-169859,MP-18175,OFF-EN-10000461-3,143,43.7,2,2018-12-14,2018-12-18
CA-2018-134915,EM-14140,TEC-AC-10001266-5,277,41.6,4,2018-11-12,2018-11-12
CA-2018-134915,EM-14140,OFF-PA-10002160-3,277,23.12,4,2018-11-12,2018-11-12
CA-2018-134915,EM-14140,FUR-CH-10004875,277,113.888,4,2018-11-12,2018-11-12
CA-2018-134915,EM-14140,FUR-FU-10000305,277,113.568,4,2018-11-12,2018-11-12
CA-2018-134915,EM-14140,TEC-PH-10000347-4,277,7.92,4,2018-11-12,2018-11-12
CA-2018-134915,EM-14140,TEC-PH-10001459,277,671.984,4,2018-11-12,2018-11-12
CA-2017-153353,GG-14650,TEC-PH-10000439-3,46,39.99,2,2017-08-18,2017-08-24
CA-2018-123638,MA-17995,FUR-CH-10002647-3,291,191.646,2,2018-06-27,2018-07-04
CA-2018-168900,SH-20395,OFF-BI-10003910-5,158,2.313,2,2018-05-04,2018-05-09
CA-2016-158456,KT-16465,OFF-BI-10001097-2,4,19.936,2,2016-12-24,2016-12-29
CA-2016-158456,KT-16465,OFF-FA-10004854-3,4,45.92,2,2016-12-24,2016-12-29
CA-2018-143665,PO-19180,OFF-PA-10003673-2,61,20.34,2,2018-04-26,2018-05-01
CA-2018-143665,PO-19180,OFF-LA-10002034-2,61,39.28,2,2018-04-26,2018-05-01
CA-2018-137428,AY-10555,FUR-CH-10002774-4,219,81.568,1,2018-12-16,2018-12-21
CA-2018-137428,AY-10555,FUR-CH-10003817-3,219,97.184,1,2018-12-16,2018-12-21
CA-2018-137428,AY-10555,OFF-BI-10002949-3,219,24.32,1,2018-12-16,2018-12-21
CA-2018-137428,AY-10555,FUR-FU-10002445,219,18.96,1,2018-12-16,2018-12-21
CA-2015-162866,Co-12640,FUR-FU-10001473-3,302,32.952,2,2015-12-27,2015-12-31
CA-2015-162866,Co-12640,OFF-ST-10002562-2,302,30.016,2,2015-12-27,2015-12-31
CA-2018-167941,JF-15565,OFF-AP-10002118-4,307,499.584,1,2018-11-06,2018-11-09
CA-2018-167941,JF-15565,OFF-PA-10001800-3,307,31.104,1,2018-11-06,2018-11-09
CA-2018-167941,JF-15565,OFF-BI-10002827-3,307,13.272,1,2018-11-06,2018-11-09
CA-2018-167941,JF-15565,FUR-FU-10004671-3,307,28.272,1,2018-11-06,2018-11-09
CA-2018-167941,JF-15565,OFF-ST-10000736-5,307,259.136,1,2018-11-06,2018-11-09
CA-2018-111808,AR-10510,OFF-BI-10004656-4,313,10.8,2,2018-12-16,2018-12-20
CA-2016-137512,AG-10675,FUR-TA-10001095-5,294,244.006,2,2016-05-07,2016-05-12
CA-2016-137512,AG-10675,OFF-PA-10000213,294,15.936,2,2016-05-07,2016-05-12
CA-2018-139773,DV-13045,FUR-CH-10001797,106,188.552,4,2018-12-04,2018-12-04
CA-2018-134607,HL-15040,OFF-ST-10002214-3,145,22.58,1,2018-10-03,2018-10-08
CA-2015-109232,ND-18370,FUR-CH-10000422-2,423,545.94,1,2015-01-13,2015-01-16
CA-2016-139850,GB-14575,OFF-PA-10003848,64,20.736,2,2016-06-12,2016-06-17
CA-2016-139850,GB-14575,FUR-FU-10003623-2,64,43.296,2,2016-06-12,2016-06-17
CA-2015-131310,CL-12565,FUR-CH-10001797-2,61,123.136,2,2015-07-12,2015-07-18
CA-2015-131310,CL-12565,OFF-BI-10003094-2,61,11.264,2,2015-07-12,2015-07-18
US-2015-112872,RC-19960,OFF-ST-10002205-3,331,53.424,1,2015-12-06,2015-12-11
US-2015-112872,RC-19960,FUR-TA-10003238-3,331,275.49,1,2015-12-06,2015-12-11
CA-2017-139269,JB-16045,FUR-FU-10000755,113,24.96,2,2017-05-25,2017-05-30
CA-2017-139269,JB-16045,OFF-PA-10002893-4,113,19.36,2,2017-05-25,2017-05-30
CA-2017-139269,JB-16045,OFF-ST-10000689-5,113,1267.65,2,2017-05-25,2017-05-30
CA-2017-139010,MC-17635,TEC-AC-10004227-2,4,12.99,1,2017-02-21,2017-02-26
CA-2017-139010,MC-17635,OFF-BI-10000174-2,4,18.56,1,2017-02-21,2017-02-26
CA-2017-139010,MC-17635,OFF-ST-10001809-8,4,449.15,1,2017-02-21,2017-02-26
CA-2017-139010,MC-17635,OFF-BI-10002309-2,4,31.248,1,2017-02-21,2017-02-26
CA-2017-134376,TT-21265,OFF-AP-10004532-3,24,61.44,2,2017-10-02,2017-10-06
CA-2018-147291,MJ-17740,OFF-BI-10003091-3,84,895.92,2,2018-03-11,2018-03-17
CA-2017-112893,AT-10735,OFF-BI-10004654-4,353,55.36,1,2017-09-09,2017-09-13
US-2015-150532,PB-19150,OFF-ST-10000760-3,52,55.92,2,2015-07-14,2015-07-21
CA-2015-138317,NW-18400,OFF-EN-10001539-2,75,24.896,2,2015-06-21,2015-06-25
CA-2015-138317,NW-18400,FUR-FU-10000550,75,3.984,2,2015-06-21,2015-06-25
CA-2015-138317,NW-18400,TEC-AC-10003628-5,75,95.968,2,2015-06-21,2015-06-25
CA-2015-138317,NW-18400,TEC-MA-10004521,75,206.991,2,2015-06-21,2015-06-25
CA-2015-138317,NW-18400,OFF-AP-10003860-2,75,44.416,2,2015-06-21,2015-06-25
CA-2015-138317,NW-18400,OFF-BI-10000069-4,75,9.006,2,2015-06-21,2015-06-25
CA-2016-130610,VP-21730,OFF-BI-10003655,424,19.0,2,2016-07-05,2016-07-10
CA-2018-104381,RD-19810,OFF-BI-10001628-4,145,33.376,2,2018-12-16,2018-12-23
CA-2017-131499,MG-17875,OFF-AP-10003779,165,207.48,3,2017-09-08,2017-09-10
CA-2015-148761,PA-19060,OFF-BI-10000666-2,425,91.68,2,2015-05-17,2015-05-21
CA-2018-116519,CR-12730,OFF-AP-10000828-2,30,904.9,3,2018-10-13,2018-10-15
CA-2015-130729,AA-10375,OFF-BI-10002706-3,350,34.272,2,2015-10-24,2015-10-29
CA-2017-124772,JG-15160,FUR-FU-10004748-2,264,191.82,3,2017-12-05,2017-12-06
CA-2017-115525,RR-19525,OFF-AP-10000026-3,214,243.88,2,2017-07-25,2017-07-29
CA-2018-134845,SR-20425,OFF-BI-10000773-3,128,12.03,2,2018-04-17,2018-04-23
CA-2018-134845,SR-20425,TEC-MA-10000822-4,128,2549.985,2,2018-04-17,2018-04-23
CA-2018-134845,SR-20425,OFF-BI-10001543-4,128,21.594,2,2018-04-17,2018-04-23
CA-2018-134845,SR-20425,OFF-BI-10003355-2,128,8.964,2,2018-04-17,2018-04-23
CA-2018-134845,SR-20425,OFF-PA-10002005-3,128,20.736,2,2018-04-17,2018-04-23
US-2016-138919,LS-16975,FUR-TA-10004154-2,46,344.22,2,2016-09-17,2016-09-21
US-2017-160528,MH-18115,OFF-ST-10002743-5,426,727.296,2,2017-08-23,2017-08-30
US-2017-160528,MH-18115,FUR-FU-10004973-5,426,22.608,2,2017-08-23,2017-08-30
US-2017-160528,MH-18115,TEC-AC-10002842-3,426,666.4,2,2017-08-23,2017-08-30
